sample_idx,has_hemorrhage,iou_hemorrhage,iou_background,mean_iou,true_positives,false_positives,false_negatives,true_negatives,sensitivity,specificity,precision,recall,dice
292,False,0.0,0.9993,0.4997,0,43,0,65493,N/A,0.9993,0.0,N/A,0.0
293,False,0.0,0.9784,0.4892,0,1413,0,64123,N/A,0.9784,0.0,N/A,0.0
294,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
295,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
296,True,0.8595,0.9972,0.9283,1107,92,89,64248,0.9256,0.9986,0.9233,0.9256,0.9244
297,True,0.0,0.9897,0.4949,0,0,672,64864,0.0,1.0,N/A,0.0,0.0
298,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
299,True,0.4,0.9995,0.6997,22,0,33,65481,0.4,1.0,1.0,0.4,0.5714
300,True,0.0,0.9992,0.4996,0,0,55,65481,0.0,1.0,N/A,0.0,0.0
301,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
302,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
303,True,0.0,0.9993,0.4997,0,0,43,65493,0.0,1.0,N/A,0.0,0.0
304,True,0.6162,0.9914,0.8038,891,394,161,64090,0.847,0.9939,0.6934,0.847,0.7625
305,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
306,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
307,True,0.0581,0.9951,0.5266,20,0,324,65192,0.0581,1.0,1.0,0.0581,0.1099
308,True,0.7807,0.9936,0.8872,1467,292,120,63657,0.9244,0.9954,0.834,0.9244,0.8769
309,True,0.0,0.9763,0.4881,0,14,1541,63981,0.0,0.9998,0.0,0.0,0.0
310,True,0.4057,0.9952,0.7005,213,154,158,65011,0.5741,0.9976,0.5804,0.5741,0.5772
311,True,0.8596,0.9999,0.9298,49,6,2,65479,0.9608,0.9999,0.8909,0.9608,0.9245
312,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
313,True,0.8346,0.994,0.9143,1927,353,29,63227,0.9852,0.9944,0.8452,0.9852,0.9098
314,True,0.0,0.9984,0.4992,0,0,108,65428,0.0,1.0,N/A,0.0,0.0
315,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
316,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
317,True,0.3817,0.9954,0.6886,184,31,267,65054,0.408,0.9995,0.8558,0.408,0.5526
318,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
319,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
320,True,0.0,0.9957,0.4979,0,0,281,65255,0.0,1.0,N/A,0.0,0.0
321,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
322,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
323,True,0.0,0.9946,0.4973,0,0,353,65183,0.0,1.0,N/A,0.0,0.0
324,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
325,True,0.0,0.9981,0.499,0,0,127,65409,0.0,1.0,N/A,0.0,0.0
326,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
327,True,0.884,0.9989,0.9414,564,22,52,64898,0.9156,0.9997,0.9625,0.9156,0.9384
328,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
329,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
330,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
331,True,0.9077,0.9996,0.9537,236,23,1,65276,0.9958,0.9996,0.9112,0.9958,0.9516
332,True,0.0,0.9968,0.4984,0,0,211,65325,0.0,1.0,N/A,0.0,0.0
333,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
334,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
335,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
336,True,0.1154,0.9989,0.5572,9,0,69,65458,0.1154,1.0,1.0,0.1154,0.2069
337,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
338,True,0.6562,0.9854,0.8208,1771,226,702,62837,0.7161,0.9964,0.8868,0.7161,0.7924
339,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
340,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
341,True,0.0103,0.9927,0.5015,5,60,420,65051,0.0118,0.9991,0.0769,0.0118,0.0204
342,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
343,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
344,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
345,True,0.5061,0.9982,0.7521,124,102,19,65291,0.8671,0.9984,0.5487,0.8671,0.6721
346,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
347,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
348,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
349,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
350,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
351,True,0.0,0.9919,0.4959,0,0,531,65005,0.0,1.0,N/A,0.0,0.0
352,True,0.8059,0.9986,0.9022,382,31,61,65062,0.8623,0.9995,0.9249,0.8623,0.8925
353,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
354,True,0.0,0.9905,0.4952,0,0,623,64913,0.0,1.0,N/A,0.0,0.0
355,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
356,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
357,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
358,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
359,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
360,True,0.0,0.9981,0.499,0,0,127,65409,0.0,1.0,N/A,0.0,0.0
361,True,0.2581,0.9975,0.6278,56,91,70,65319,0.4444,0.9986,0.381,0.4444,0.4103
362,True,0.0183,0.9951,0.5067,6,0,321,65209,0.0183,1.0,1.0,0.0183,0.036
363,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
364,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
365,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
366,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
367,True,0.6893,0.9983,0.8438,244,110,0,65182,1.0,0.9983,0.6893,1.0,0.8161
368,True,0.0,0.9828,0.4914,0,99,1028,64409,0.0,0.9985,0.0,0.0,0.0
369,True,0.0,0.9968,0.4984,0,62,147,65327,0.0,0.9991,0.0,0.0,0.0
370,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
371,True,0.0,0.9946,0.4973,0,128,223,65185,0.0,0.998,0.0,0.0,0.0
372,False,0.0,0.9993,0.4996,0,48,0,65488,N/A,0.9993,0.0,N/A,0.0
373,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
374,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
375,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
376,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
377,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
378,True,0.1702,0.9904,0.5803,129,351,278,64778,0.317,0.9946,0.2688,0.317,0.2909
379,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
380,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
381,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
382,True,0.3648,0.9985,0.6816,58,2,99,65377,0.3694,1.0,0.9667,0.3694,0.5346
383,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
384,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
385,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
386,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
387,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
388,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
389,False,0.0,0.9998,0.4999,0,14,0,65522,N/A,0.9998,0.0,N/A,0.0
390,True,0.0,0.9973,0.4987,0,0,174,65362,0.0,1.0,N/A,0.0,0.0
391,False,0.0,0.9993,0.4997,0,45,0,65491,N/A,0.9993,0.0,N/A,0.0
392,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
393,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
394,True,0.5499,0.9931,0.7715,545,161,285,64545,0.6566,0.9975,0.772,0.6566,0.7096
395,True,0.1333,0.9996,0.5665,4,0,26,65506,0.1333,1.0,1.0,0.1333,0.2353
396,True,0.3034,0.9972,0.6503,81,29,157,65269,0.3403,0.9996,0.7364,0.3403,0.4655
397,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
398,True,0.5354,0.9894,0.7624,794,484,205,64053,0.7948,0.9925,0.6213,0.7948,0.6974
399,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
400,True,0.7491,0.9979,0.8735,400,65,69,65002,0.8529,0.999,0.8602,0.8529,0.8565
401,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
402,False,0.0,0.9975,0.4987,0,164,0,65372,N/A,0.9975,0.0,N/A,0.0
403,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
404,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
405,False,0.0,0.9998,0.4999,0,11,0,65525,N/A,0.9998,0.0,N/A,0.0
406,True,0.6677,0.9983,0.833,223,106,5,65202,0.9781,0.9984,0.6778,0.9781,0.8007
407,True,0.0,0.9925,0.4962,0,0,492,65044,0.0,1.0,N/A,0.0,0.0
408,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
409,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
410,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
411,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
412,True,0.0,0.9927,0.4963,0,0,479,65057,0.0,1.0,N/A,0.0,0.0
413,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
414,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
415,True,0.1759,0.9803,0.5781,275,84,1204,63973,0.1859,0.9987,0.766,0.1859,0.2992
416,True,0.8463,0.9987,0.9225,468,21,64,64983,0.8797,0.9997,0.9571,0.8797,0.9167
417,True,0.0533,0.9989,0.5261,4,5,66,65461,0.0571,0.9999,0.4444,0.0571,0.1013
418,True,0.6925,0.9917,0.8421,1207,528,8,63793,0.9934,0.9918,0.6957,0.9934,0.8183
419,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
420,True,0.7058,0.9932,0.8495,1051,284,154,64047,0.8722,0.9956,0.7873,0.8722,0.8276
421,True,0.0,0.9959,0.4979,0,0,270,65266,0.0,1.0,N/A,0.0,0.0
422,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
423,True,0.0,0.9988,0.4994,0,0,81,65455,0.0,1.0,N/A,0.0,0.0
424,True,0.0,0.9993,0.4997,0,0,44,65492,0.0,1.0,N/A,0.0,0.0
425,True,0.8162,0.9974,0.9068,737,68,98,64633,0.8826,0.9989,0.9155,0.8826,0.8988
426,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
427,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
428,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
429,True,0.8411,0.9986,0.9199,471,63,26,64976,0.9477,0.999,0.882,0.9477,0.9137
430,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
431,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
432,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
433,True,0.8065,0.9999,0.9032,25,4,2,65505,0.9259,0.9999,0.8621,0.9259,0.8929
434,True,0.0,0.9974,0.4987,0,22,146,65368,0.0,0.9997,0.0,0.0,0.0
435,True,0.5598,0.9986,0.7792,117,34,58,65327,0.6686,0.9995,0.7748,0.6686,0.7178
436,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
437,True,0.7511,0.9983,0.8747,341,90,23,65082,0.9368,0.9986,0.7912,0.9368,0.8579
438,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
439,True,0.0,0.9709,0.4855,0,0,1907,63629,0.0,1.0,N/A,0.0,0.0
440,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
441,True,0.8718,0.998,0.9349,884,126,4,64522,0.9955,0.9981,0.8752,0.9955,0.9315
442,True,0.101,0.9959,0.5485,30,4,263,65239,0.1024,0.9999,0.8824,0.1024,0.1835
443,True,0.0,0.9994,0.4997,0,0,38,65498,0.0,1.0,N/A,0.0,0.0
444,False,0.0,1.0,0.5,0,1,0,65535,N/A,1.0,0.0,N/A,0.0
445,True,0.8195,0.996,0.9078,1158,255,0,64123,1.0,0.996,0.8195,1.0,0.9008
446,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
447,True,0.3258,0.9913,0.6586,275,7,562,64692,0.3286,0.9999,0.9752,0.3286,0.4915
448,True,0.0,0.9998,0.4999,0,0,12,65524,0.0,1.0,N/A,0.0,0.0
449,True,0.8152,0.9997,0.9075,75,9,8,65444,0.9036,0.9999,0.8929,0.9036,0.8982
450,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
451,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
452,True,0.2119,0.9964,0.6041,64,0,238,65234,0.2119,1.0,1.0,0.2119,0.3497
453,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
454,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
455,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
456,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
457,True,0.1053,0.9984,0.5519,12,0,102,65422,0.1053,1.0,1.0,0.1053,0.1905
458,True,0.0,0.9984,0.4992,0,0,104,65432,0.0,1.0,N/A,0.0,0.0
459,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
460,True,0.0,0.9974,0.4987,0,0,170,65366,0.0,1.0,N/A,0.0,0.0
461,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
462,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
463,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
464,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
465,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
466,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
467,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
468,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
469,True,0.7875,0.9915,0.8895,2009,506,36,62985,0.9824,0.992,0.7988,0.9824,0.8811
470,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
471,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
472,True,0.7217,0.9986,0.8602,236,8,83,65209,0.7398,0.9999,0.9672,0.7398,0.8384
473,True,0.1153,0.9932,0.5543,58,302,143,65033,0.2886,0.9954,0.1611,0.2886,0.2068
474,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
475,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
476,True,0.5872,0.9978,0.7925,202,75,67,65192,0.7509,0.9989,0.7292,0.7509,0.7399
477,True,0.0,0.9965,0.4983,0,0,227,65309,0.0,1.0,N/A,0.0,0.0
478,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
479,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
480,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
481,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
482,True,0.7317,0.9968,0.8643,559,15,190,64772,0.7463,0.9998,0.9739,0.7463,0.845
483,True,0.5843,0.9989,0.7916,104,1,73,65358,0.5876,1.0,0.9905,0.5876,0.7376
484,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
485,True,0.7218,0.9956,0.8587,742,94,192,64508,0.7944,0.9985,0.8876,0.7944,0.8384
486,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
487,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
488,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
489,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
490,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
491,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
492,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
493,True,0.4572,0.9969,0.7271,171,41,162,65162,0.5135,0.9994,0.8066,0.5135,0.6275
494,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
495,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
496,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
497,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
498,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
499,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
500,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
501,True,0.0625,0.9995,0.531,2,0,30,65504,0.0625,1.0,1.0,0.0625,0.1176
502,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
503,True,0.0,0.9996,0.4998,0,0,27,65509,0.0,1.0,N/A,0.0,0.0
504,True,0.878,0.9988,0.9384,554,66,11,64905,0.9805,0.999,0.8935,0.9805,0.935
505,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
506,False,0.0,0.9983,0.4992,0,109,0,65427,N/A,0.9983,0.0,N/A,0.0
507,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
508,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
509,False,0.0,1.0,0.5,0,1,0,65535,N/A,1.0,0.0,N/A,0.0
510,True,0.1253,0.9943,0.5598,53,44,326,65113,0.1398,0.9993,0.5464,0.1398,0.2227
511,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
512,True,0.4761,0.9887,0.7324,667,4,730,64135,0.4775,0.9999,0.994,0.4775,0.6451
513,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
514,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
515,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
516,True,0.0,0.9966,0.4983,0,0,224,65312,0.0,1.0,N/A,0.0,0.0
517,True,0.4719,0.9971,0.7345,168,156,32,65180,0.84,0.9976,0.5185,0.84,0.6412
518,True,0.0647,0.9905,0.5276,43,0,622,64871,0.0647,1.0,1.0,0.0647,0.1215
519,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
520,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
521,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
522,True,0.7125,0.9993,0.8559,114,39,7,65376,0.9421,0.9994,0.7451,0.9421,0.8321
523,True,0.549,0.9996,0.7743,28,0,23,65485,0.549,1.0,1.0,0.549,0.7089
524,True,0.0,0.9946,0.4973,0,16,340,65180,0.0,0.9998,0.0,0.0,0.0
525,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
526,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
527,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
528,True,0.5638,0.999,0.7814,84,0,65,65387,0.5638,1.0,1.0,0.5638,0.721
529,True,0.0,0.9804,0.4902,0,0,1284,64252,0.0,1.0,N/A,0.0,0.0
530,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
531,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
532,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
533,True,0.798,0.9988,0.8984,320,25,56,65135,0.8511,0.9996,0.9275,0.8511,0.8877
534,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
535,True,0.0438,0.9843,0.514,47,79,948,64462,0.0472,0.9988,0.373,0.0472,0.0839
536,True,0.546,0.9945,0.7702,433,113,247,64743,0.6368,0.9983,0.793,0.6368,0.7064
537,True,0.769,0.9948,0.8819,1105,82,250,64099,0.8155,0.9987,0.9309,0.8155,0.8694
538,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
539,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
540,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
541,True,0.0,0.9816,0.4908,0,73,1130,64333,0.0,0.9989,0.0,0.0,0.0
542,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
543,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
544,True,0.2704,0.9982,0.6343,43,112,4,65377,0.9149,0.9983,0.2774,0.9149,0.4257
545,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
546,True,0.0,0.9956,0.4978,0,0,287,65249,0.0,1.0,N/A,0.0,0.0
547,True,0.0124,0.9781,0.4952,18,118,1319,64081,0.0135,0.9982,0.1324,0.0135,0.0244
548,False,0.0,0.9967,0.4984,0,213,0,65323,N/A,0.9967,0.0,N/A,0.0
549,False,0.0,0.9998,0.4999,0,11,0,65525,N/A,0.9998,0.0,N/A,0.0
550,True,0.8986,0.9997,0.9491,195,11,11,65319,0.9466,0.9998,0.9466,0.9466,0.9466
551,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
552,True,0.0,0.9869,0.4934,0,392,467,64677,0.0,0.994,0.0,0.0,0.0
553,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
554,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
555,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
556,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
557,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
558,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
559,True,0.0,0.9956,0.4978,0,0,288,65248,0.0,1.0,N/A,0.0,0.0
560,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
561,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
562,True,0.6823,0.9962,0.8393,524,33,211,64768,0.7129,0.9995,0.9408,0.7129,0.8111
563,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
564,False,0.0,0.9979,0.499,0,137,0,65399,N/A,0.9979,0.0,N/A,0.0
565,True,0.1944,0.9996,0.597,7,0,29,65500,0.1944,1.0,1.0,0.1944,0.3256
566,True,0.0,0.9799,0.49,0,0,1314,64222,0.0,1.0,N/A,0.0,0.0
567,True,0.2083,0.9991,0.6037,15,3,54,65464,0.2174,1.0,0.8333,0.2174,0.3448
568,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
569,True,0.5268,0.9978,0.7623,157,19,122,65238,0.5627,0.9997,0.892,0.5627,0.6901
570,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
571,True,0.0,0.9943,0.4971,0,142,232,65162,0.0,0.9978,0.0,0.0,0.0
572,True,0.0,0.9994,0.4997,0,0,42,65494,0.0,1.0,N/A,0.0,0.0
573,True,0.6691,0.9993,0.8342,91,1,44,65400,0.6741,1.0,0.9891,0.6741,0.8018
574,True,0.0,0.9872,0.4936,0,0,838,64698,0.0,1.0,N/A,0.0,0.0
575,True,0.4889,0.9986,0.7437,88,12,80,65356,0.5238,0.9998,0.88,0.5238,0.6567
576,True,0.0,0.9931,0.4966,0,0,451,65085,0.0,1.0,N/A,0.0,0.0
577,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
578,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
579,True,0.0,0.9987,0.4994,0,0,82,65454,0.0,1.0,N/A,0.0,0.0
580,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
581,True,0.6754,0.9946,0.835,724,139,209,64464,0.776,0.9978,0.8389,0.776,0.8062
582,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
583,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
584,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
585,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
